"","date","incident_num","incident_type","city","state","zip","county","destroyed","major","minor","affected","injured","hospitalized","deceased","adults","children","families","assistance","verified","dispatched","responders_id","on_scene","departed"
"4485",2015-12-19,161214,"Fire","Chicago","IL",60624,"Cook",2,0,0,0,0,0,0,1,0,1,935,2015-12-19 16:42:00,2015-12-19 17:10:00,2015-12-19 17:30:00,2015-12-19 17:48:00,2015-12-19 19:19:00
"4486",2015-12-19,161215,"Fire","Chicago","IL",60626,"Cook",1,1,2,0,0,0,0,3,0,3,910,2015-12-19 17:13:00,2015-12-19 17:14:00,2015-12-19 17:26:00,2015-12-19 18:09:00,2015-12-19 19:41:00
"4487",2015-12-19,161216,"Fire","Chicago","IL",60634,"Cook",0,1,0,0,0,0,0,2,0,1,NA,2015-12-19 21:26:00,2015-12-19 22:16:00,2015-12-19 22:20:00,2015-12-19 23:11:00,2015-12-19 23:25:00
"4488",2015-12-19,161217,"No response needed","Round Lake","IL",60073,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4489",2015-12-20,161219,"Fire","Chicago","IL",60636,"Cook",0,1,0,0,0,0,0,2,2,1,780,2015-12-20 07:44:00,2015-12-20 07:44:00,2015-12-20 07:56:00,2015-12-20 08:42:00,2015-12-21 10:15:00
"4490",2015-12-20,161220,"Fire","Chicago","IL",60644,"Cook",0,1,0,0,0,4,0,7,2,1,1125,2015-12-20 16:09:00,2015-12-20 16:09:00,2015-12-20 16:18:00,2015-12-20 17:05:00,2015-12-20 19:05:00
"4491",2015-12-20,161221,"Fire","Chicago","IL",60636,"Cook",0,0,0,1,0,0,0,2,8,2,500,2015-12-20 18:27:00,2015-12-20 18:29:00,2015-12-20 18:57:00,NA,2015-12-20 20:45:00
"4492",2015-12-20,161222,"No response needed","Cicero","IL",60804,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4493",2015-12-20,161223,"Fire","Chicago","IL",60652,"Cook",0,0,1,0,0,0,0,2,2,1,780,2015-12-20 22:09:00,2015-12-20 22:34:00,2015-12-20 23:01:00,NA,2015-12-21 01:12:00
"4494",2015-12-20,161224,"Fire","Chicago","IL",60619,"Cook",0,1,0,0,0,1,0,1,0,1,NA,2015-12-20 22:09:00,2015-12-20 22:15:00,2015-12-20 22:30:00,NA,2015-12-21 00:29:00
"4495",2015-12-21,161225,"Fire","Chicago","IL",60657,"Cook",1,0,0,0,0,0,0,2,0,1,NA,2015-12-21 21:54:00,2015-12-21 22:29:00,2015-12-21 22:57:00,2015-12-21 23:14:00,2015-12-21 23:51:00
"4496",2015-12-21,161226,"No response needed","Westmont","IL",60559,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4497",2015-12-21,161227,"No response needed","Chicago","IL",60618,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4498",2015-12-22,161228,"No response needed","Elgin","IL",60124,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499",2015-12-22,161230,"No response needed","Chicago Heights","IL",60411,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4500",2015-12-22,161231,"No response needed","Chicago Ridge","IL",60415,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4501",2015-12-22,161232,"Fire","Chicago","IL",60624,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-22 21:06:00,2015-12-22 21:28:00,2015-12-22 21:34:00,NA,2015-12-23 00:03:00
"4502",2015-12-22,161233,"No response needed","Des Plaines","IL",60016,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4503",2015-12-23,161234,"No response needed","Streator","IL",61364,"LaSalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4504",2015-12-23,161235,"No response needed","Yorkville","IL",60560,"Kendall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4505",2015-12-23,161236,"No response needed","Chicago","IL",60628,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4506",2015-12-23,161237,"Fire","Cortland","IL",60112,"DeKalb",0,1,0,0,0,0,0,2,0,1,250,2015-12-23 16:01:00,2015-12-23 16:05:00,2015-12-23 17:11:00,2015-12-23 18:36:00,2015-12-23 19:17:00
"4507",2015-12-24,161238,"No response needed","Grayslake","IL",60030,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4508",2015-12-24,161239,"No response needed","Mount Prospect","IL",60056,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4509",2015-12-24,161240,"Fire","Calumet Park","IL",60827,"Cook",0,0,1,0,0,0,0,1,0,1,405,2015-12-24 14:45:00,2015-12-24 14:45:00,2015-12-24 14:52:00,2015-12-24 15:38:00,2015-12-24 16:55:00
"4510",2015-12-25,161241,"Fire","Lake Villa","IL",60046,"Lake",0,4,8,0,0,0,0,17,8,9,4805,2015-12-25 20:50:00,2015-12-25 20:57:00,2015-12-25 21:08:00,2015-12-25 22:40:00,2015-12-26 00:35:00
"4511",2015-12-25,161242,"Fire","Chicago","IL",60622,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-25 22:07:00,2015-12-25 22:08:00,2015-12-25 22:10:00,2015-12-25 23:01:00,2015-12-25 23:18:00
"4512",2015-12-25,161243,"Fire","Rockford","IL",61107,"Winnebago",0,0,0,0,0,0,0,0,0,0,NA,2015-12-26 00:04:00,2015-12-26 00:09:00,2015-12-26 00:55:00,NA,2015-12-26 02:32:00
"4513",2015-12-25,161244,"No response needed","Arlington Heights","IL",60005,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514",2015-12-26,161245,"No response needed","Chicago","IL",60636,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4515",2015-12-26,161246,"Fire","Kankakee","IL",60901,"Kankakee",1,0,0,0,0,1,0,3,2,1,625,2015-12-26 14:51:00,2015-12-26 14:51:00,2015-12-26 15:02:00,2015-12-26 15:40:00,2015-12-26 16:45:00
"4516",2015-12-26,161249,"No response needed","Marseilles","IL",61341,"LaSalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4517",2015-12-26,161250,"Fire","Calumet Park","IL",60827,"Cook",0,1,0,0,0,0,0,0,0,0,530,2015-12-27 02:11:00,2015-12-27 02:12:00,2015-12-27 02:22:00,2015-12-27 03:10:00,2015-12-27 04:01:00
"4518",2015-12-26,161251,"Fire","Berwyn","IL",60402,"Cook",0,0,1,0,0,0,0,1,1,1,530,2015-12-27 05:40:00,2015-12-27 05:53:00,2015-12-27 06:05:00,2015-12-27 06:47:00,2015-12-27 07:35:00
"4519",2015-12-27,161252,"No response needed","Riverdale","IL",60827,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4520",2015-12-27,161253,"No response needed","Grayslake","IL",60030,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4521",2015-12-27,161254,"No response needed","McHenry","IL",60051,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4522",2015-12-27,161255,"Fire","Arlington Heights","IL",60004,"Cook",1,1,2,0,0,0,0,8,3,4,1435,2015-12-27 12:16:00,2015-12-27 12:49:00,2015-12-27 13:27:00,NA,2015-12-27 15:59:00
"4523",2015-12-27,161256,"Fire","Freeport","IL",61032,"Stephenson",0,1,0,0,0,0,0,2,1,1,545,2015-12-27 16:16:00,2015-12-27 16:16:00,2015-12-27 16:32:00,2015-12-27 16:39:00,2015-12-27 18:01:00
"4524",2015-12-27,161258,"Fire","Chicago","IL",60651,"Cook",0,1,0,0,0,1,0,2,0,2,NA,2015-12-27 20:45:00,2015-12-27 20:46:00,2015-12-27 21:21:00,NA,2015-12-27 22:35:00
"4525",2015-12-27,161259,"Fire","Chicago","IL",60639,"Cook",0,0,0,1,0,0,0,1,0,1,NA,2015-12-28 02:50:00,2015-12-28 03:40:00,2015-12-28 03:47:00,NA,2015-12-28 05:20:00
"4526",2015-12-28,161260,"Fire","Rock Falls","IL",61071,"Whiteside",1,0,0,0,0,0,0,3,2,1,965,2015-12-28 11:24:00,2015-12-28 11:26:00,2015-12-28 11:32:00,2015-12-28 12:05:00,2015-12-28 12:40:00
"4527",2015-12-28,161261,"Fire","Sheridan","IL",60551,"LaSalle",1,0,0,0,0,0,0,2,1,1,657,2016-02-11 01:44:00,2015-12-28 22:05:00,2015-12-28 22:10:00,2015-12-29 16:24:00,2015-12-29 17:00:00
"4528",2015-12-28,161264,"No response needed","Leaf River","IL",61047,"Ogle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4529",2015-12-28,161265,"No response needed","Grant Township","IL",60041,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4530",2015-12-28,161266,"Storm","Chicago","IL",60624,"Cook",0,0,0,3,0,0,0,6,6,3,600,2015-12-28 23:25:00,2015-12-28 23:25:00,2015-12-29 00:00:00,2015-12-29 00:42:00,2015-12-29 02:33:00
"4531",2015-12-28,161267,"Fire","Chicago","IL",60615,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-28 23:54:00,2015-12-28 23:57:00,2015-12-28 23:59:00,2015-12-29 00:43:00,2015-12-29 00:43:00
"4532",2015-12-28,161268,"Fire","Chicago","IL",60624,"Cook",0,0,1,0,0,0,0,1,5,1,580,2015-12-29 00:37:00,2015-12-29 00:50:00,2015-12-29 00:51:00,2015-12-29 01:16:00,2015-12-29 01:42:00
"4533",2015-12-28,161269,"Fire","Chicago","IL",60615,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-29 01:12:00,2015-12-29 01:14:00,2015-12-29 01:41:00,2015-12-29 02:08:00,2015-12-29 02:20:00
"4534",2015-12-28,161270,"Storm","Chicago","IL",60653,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-29 02:12:00,2015-12-29 02:18:00,2015-12-29 02:19:00,2015-12-29 02:30:00,2015-12-29 02:45:00
"4535",2015-12-28,161271,"Fire","Chicago","IL",60616,"Cook",0,0,1,0,0,0,0,1,3,0,NA,2015-12-29 03:01:00,2015-12-29 03:15:00,2015-12-29 03:20:00,2015-12-29 03:47:00,2015-12-29 04:30:00
"4536",2015-12-28,161272,"Storm","Sublette","IL",61367,"Lee",0,0,0,0,0,0,0,1,0,0,NA,2015-12-29 05:12:00,2015-12-29 05:15:00,2015-12-29 05:45:00,2015-12-29 07:10:00,2015-12-29 18:57:00
"4537",2015-12-29,161273,"No response needed","Chicago","IL",60624,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4538",2015-12-29,161274,"No response needed","Broadview","IL",NA,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4539",2015-12-29,161276,"No response needed","Country Club Hills","IL",60478,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4540",2015-12-29,161277,"No response needed","Rockford","IL",61109,"Winnebago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4541",2015-12-29,161278,"HazMat","Chicago","IL",60624,"Cook",0,0,0,1,0,0,0,3,1,1,780,2015-12-30 01:45:00,2015-12-30 01:46:00,2015-12-30 01:50:00,2015-12-30 01:50:00,2015-12-30 02:05:00
"4542",2015-12-29,161280,"No response needed","Chicago","IL",60651,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4543",2015-12-29,161281,"Fire","Chicago","IL",60618,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-30 04:32:00,2015-12-30 04:42:00,2015-12-30 04:43:00,2015-12-30 05:21:00,2015-12-30 05:34:00
"4544",2015-12-30,161284,"Fire","Chicago","IL",60617,"Cook",0,1,0,0,0,0,0,1,0,1,NA,2015-12-30 20:01:00,2015-12-30 20:02:00,2015-12-30 20:11:00,NA,2015-12-30 21:50:00
"4545",2015-12-30,161286,"Fire","Chicago","IL",60628,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2015-12-30 23:51:00,2015-12-30 23:55:00,2015-12-31 00:45:00,2015-12-31 02:07:00,2015-12-31 02:08:00
"4546",2015-12-30,161287,"Fire","Chicago","IL",60609,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2015-12-31 00:08:00,2015-12-31 00:10:00,2015-12-31 00:29:00,2015-12-31 01:49:00,2015-12-31 01:49:00
"4547",2015-12-30,161288,"No response needed","Westchester","IL",60154,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4548",2015-12-30,161289,"No response needed","Bridgeview","IL",60455,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4549",2015-12-30,161290,"Fire","Crestwood","IL",60445,"Cook",0,6,0,0,5,5,0,7,0,6,2555,2015-12-31 03:41:00,2015-12-31 04:21:00,2015-12-31 04:45:00,2015-12-31 05:55:00,2015-12-31 08:33:00
"4550",2015-12-30,161291,"Fire","McHenry","IL",60051,"McHenry",0,1,0,0,0,0,0,2,0,2,250,2015-12-31 05:48:00,2015-12-31 05:59:00,2015-12-31 06:07:00,2015-12-31 07:00:00,2015-12-31 07:59:00
"4551",2015-12-31,161292,"No response needed","Westchester","IL",60154,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4552",2015-12-31,161293,"No response needed","Bolingbrook","IL",60440,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4553",2015-12-31,161294,"Fire","Chicago","IL",60609,"Cook",0,5,0,0,0,0,0,10,1,6,3055,2015-12-31 19:52:00,2015-12-31 19:52:00,2015-12-31 20:01:00,2015-12-31 21:01:00,2016-01-01 00:52:00
"4554",2015-12-31,161295,"Fire","Bradley","IL",60915,"Kankakee",0,3,0,0,0,0,0,6,0,3,1515,2015-12-31 20:44:00,2015-12-31 20:58:00,2015-12-31 21:58:00,2016-01-01 04:25:00,2016-01-01 04:25:00
"4555",2015-12-31,161296,"No response needed","Chicago","IL",60612,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4556",2015-12-31,161297,"No response needed","Chicago","IL",60649,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4557",2015-12-31,161298,"No response needed","Crystal Lake","IL",60014,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4558",2016-01-01,161299,"No response needed","Lake Villa","IL",60046,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4559",2016-01-01,161300,"No response needed","Fox Lake","IL",60020,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560",2016-01-01,161301,"No response needed","Calumet City","IL",60409,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4561",2016-01-01,161302,"Fire","Chicago","IL",60619,"Cook",1,1,0,0,0,0,0,4,3,2,1715,2016-01-01 19:09:00,2016-01-01 19:12:00,2016-01-01 19:19:00,NA,2016-01-01 21:44:00
"4562",2016-01-01,161303,"No response needed","Chicago","IL",60614,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4563",2016-01-01,161304,"Fire","Chicago","IL",60607,"Cook",0,0,0,1,0,0,0,1,0,0,NA,2016-01-01 20:34:00,2016-01-01 20:36:00,2016-01-01 20:47:00,NA,2016-01-01 23:19:00
"4564",2016-01-01,161305,"No response needed","Round Lake","IL",60073,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4565",2016-01-01,161306,"No response needed","Chicago","IL",60827,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4566",2016-01-01,161307,"Fire","Chicago","IL",60651,"Cook",1,0,0,0,0,0,0,2,2,1,920,2016-01-02 02:37:00,2016-01-02 02:38:00,2016-01-02 02:48:00,2016-01-02 03:41:00,2016-01-02 05:08:00
"4567",2016-01-02,161309,"Fire","Dolton","IL",60419,"Cook",1,0,0,0,0,0,0,5,1,1,1310,2016-01-02 09:10:00,2016-01-02 09:43:00,2016-01-02 09:47:00,NA,2016-01-02 12:10:00
"4568",2016-01-02,161310,"No response needed","Antioch","IL",60002,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4569",2016-01-02,161311,"No response needed","Polo","IL",61064,"Ogle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4570",2016-01-02,161313,"Fire","Chicago","IL",60605,"Cook",0,0,0,1,0,0,0,1,0,0,NA,2016-01-02 17:35:00,2016-01-02 17:35:00,2016-01-02 17:45:00,2016-01-02 18:40:00,2016-01-02 19:20:00
"4571",2016-01-02,161314,"No response needed","Oak Brook","IL",60523,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4572",2016-01-02,161316,"No response needed","Glenview","IL",60026,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4573",2016-01-02,161317,"No response needed","McHenry","IL",60051,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4574",2016-01-02,161318,"No response needed","Shorewood","IL",60404,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4575",2016-01-02,161319,"No response needed","Berkeley","IL",60163,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4576",2016-01-02,161320,"Fire","Calumet City","IL",60409,"Cook",1,0,0,0,0,0,0,2,3,1,1185,2016-01-02 22:00:00,2016-01-02 22:03:00,2016-01-02 22:14:00,2016-01-02 23:14:00,2016-01-03 00:49:00
"4577",2016-01-02,161321,"Fire","Chicago","IL",60644,"Cook",2,0,0,0,0,0,1,10,1,2,2370,2016-01-03 03:52:00,2016-01-03 03:54:00,2016-01-03 04:02:00,2016-01-03 04:49:00,2016-01-03 06:31:00
"4578",2016-01-03,161322,"No response needed","Algonquin","IL",60102,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4579",2016-01-03,161323,"No response needed","Chicago","IL",60629,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4580",2016-01-03,161324,"Fire","Robbins","IL",60472,"Cook",0,1,0,0,0,0,0,1,4,1,1185,2016-01-03 07:45:00,2016-01-03 07:46:00,2016-01-03 08:01:00,2016-01-03 08:29:00,2016-01-03 09:20:00
"4581",2016-01-03,161325,"Fire","Saint Anne","IL",60964,"Kankakee",0,1,0,0,0,0,0,2,0,1,420,2016-01-03 13:56:00,2016-01-03 13:57:00,2016-01-03 14:04:00,2016-01-03 14:37:00,NA
"4582",2016-01-03,161326,"No response needed","Elmwood Park","IL",60707,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4583",2016-01-03,161327,"Fire","Chicago","IL",60621,"Cook",0,1,0,0,0,0,0,2,5,1,2215,2016-01-03 23:48:00,2016-01-03 23:51:00,2016-01-03 23:59:00,2016-01-04 01:08:00,2016-01-04 02:40:00
"4584",2016-01-03,161328,"No response needed","Harvey","IL",60426,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4585",2016-01-04,161329,"Fire","Riverdale","IL",60827,"Cook",1,0,0,0,0,0,0,1,3,1,780,2016-01-04 14:55:00,2016-01-05 00:23:00,2016-01-05 00:26:00,2016-01-05 02:45:00,2016-01-05 03:25:00
"4586",2016-01-04,161330,"No response needed","Chicago","IL",60655,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4587",2016-01-04,161331,"Fire","Maywood","IL",60153,"Cook",0,0,1,0,0,0,0,2,0,1,250,2016-01-04 15:52:00,2016-01-04 16:00:00,2016-01-04 16:12:00,2016-01-04 17:02:00,2016-01-04 17:57:00
"4588",2016-01-04,161332,"Fire","Skokie","IL",60076,"Cook",0,1,2,0,0,0,0,4,2,2,1310,2016-01-04 18:31:00,2016-01-04 19:09:00,2016-01-04 19:10:00,2016-01-05 00:22:00,2016-01-05 01:45:00
"4589",2016-01-04,161333,"Fire","Chicago","IL",60621,"Cook",0,0,1,0,0,0,0,1,0,1,405,2016-01-04 19:34:00,2016-01-04 21:53:00,2016-01-04 22:34:00,2016-01-05 01:45:00,2016-01-05 02:36:00
"4590",2016-01-04,161334,"Fire","Chicago","IL",60649,"Cook",0,0,0,2,0,0,0,4,3,2,NA,2016-01-04 20:15:00,2016-01-04 20:23:00,2016-01-04 22:34:00,2016-01-05 00:34:00,2016-01-05 01:25:00
"4591",2016-01-04,161335,"No response needed","Princeton","IL",61356,"Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4592",2016-01-04,161336,"Fire","Morris","IL",60450,"Grundy",0,1,0,0,0,0,0,1,1,1,466,2016-01-05 04:54:00,2016-01-05 04:55:00,2016-01-05 05:10:00,2016-01-05 05:15:00,2016-01-05 07:01:00
"4593",2016-01-05,161337,"No response needed","Chicago","IL",60636,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4594",2016-01-05,161338,"Fire","Chicago","IL",60636,"Cook",1,2,0,0,0,0,0,3,0,3,935,2016-01-05 19:24:00,2016-01-05 19:25:00,2016-01-05 19:42:00,2016-01-05 21:30:00,2016-01-05 22:55:00
"4595",2016-01-05,161339,"No response needed","LaSalle","IL",61301,"LaSalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4596",2016-01-05,161340,"No response needed","Lake Villa","IL",60046,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4597",2016-01-05,161341,"No response needed","Rockford","IL",61102,"Winnebago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4598",2016-01-05,161343,"No response needed","Plainfield","IL",60586,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4599",2016-01-05,161344,"No response needed","Country Club Hills","IL",60478,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4600",2016-01-05,161345,"No response needed","Homer Glen","IL",60491,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4601",2016-01-05,161346,"No response needed","Chicago","IL",60610,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4602",2016-01-06,161347,"Fire","Chicago","IL",60617,"Cook",0,1,0,0,0,0,0,2,3,1,1185,2016-01-06 07:20:00,2016-01-06 07:23:00,2016-01-06 07:35:00,2016-01-06 08:53:00,2016-01-06 10:04:00
"4603",2016-01-06,161348,"Fire","Freeport","IL",61032,"Stephenson",0,1,0,0,0,0,0,2,4,1,920,2016-01-06 15:55:00,2016-01-06 16:03:00,2016-01-06 16:15:00,2016-01-06 16:58:00,2016-01-06 17:50:00
"4604",2016-01-06,161349,"Fire","Lake Bluff","IL",60044,"Lake",0,0,1,0,0,0,0,2,2,1,780,2016-01-06 16:59:00,2016-01-06 16:59:00,2016-01-06 17:28:00,NA,2016-01-06 20:19:00
"4605",2016-01-06,161350,"Fire","Minooka","IL",60447,"Grundy",0,0,1,0,0,0,0,2,2,1,780,2016-01-07 05:04:00,2016-01-07 05:05:00,2016-01-07 05:30:00,2016-01-07 05:47:00,2016-01-07 07:21:00
"4606",2016-01-07,161351,"Fire","Chicago","IL",60623,"Cook",0,1,0,0,0,0,0,8,4,1,2340,2016-01-07 11:36:00,2016-01-07 11:38:00,2016-01-07 12:05:00,2016-01-07 12:46:00,2016-01-07 14:15:00
"4607",2016-01-08,161352,"Fire","Chicago","IL",60618,"Cook",0,1,1,0,0,1,0,5,1,2,1030,2016-01-08 11:24:00,2016-01-08 11:28:00,2016-01-08 11:40:00,2016-01-08 13:05:00,2016-01-08 14:01:00
"4608",2016-01-08,161353,"No response needed","Cicero","IL",60804,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",2016-01-08,161354,"No response needed","Chicago","IL",60614,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610",2016-01-08,161355,"No response needed","Chicago","IL",60609,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611",2016-01-08,161356,"No response needed","Oak Lawn","IL",60453,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612",2016-01-08,161357,"Fire","Chicago","IL",60620,"Cook",0,1,0,0,0,0,0,0,0,0,NA,2016-01-09 05:39:00,2016-01-09 05:40:00,2016-01-09 05:56:00,2016-01-09 07:31:00,2016-01-09 07:45:00
"4613",2016-01-09,161358,"Fire","Chicago","IL",60619,"Cook",0,0,1,0,0,0,0,4,0,1,NA,2016-01-09 06:30:00,2016-01-09 06:32:00,2016-01-09 06:52:00,2016-01-09 07:57:00,2016-01-09 08:40:00
"4614",2016-01-09,161359,"Fire","Chicago","IL",60629,"Cook",1,0,0,0,0,0,0,7,1,1,1575,2016-01-09 14:22:00,2016-01-09 14:23:00,2016-01-09 14:40:00,2016-01-09 15:48:00,2016-01-09 17:36:00
"4615",2016-01-09,161360,"Fire","Chicago","IL",60621,"Cook",0,2,0,0,0,0,0,5,7,2,2090,2016-01-09 15:37:00,2016-01-09 15:38:00,2016-01-09 16:06:00,2016-01-09 16:48:00,2016-01-09 17:54:00
"4616",2016-01-09,161361,"Fire","Chicago","IL",60620,"Cook",0,1,1,2,0,0,0,3,0,2,935,2016-01-09 16:27:00,2016-01-09 16:30:00,2016-01-09 16:37:00,NA,2016-01-09 18:25:00
"4617",2016-01-09,161362,"No response needed","Gurnee","IL",NA,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618",2016-01-09,161363,"No response needed","Hoffman Estates","IL",60169,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
